m,run,item,value_player0,value_player1,value_player2,value_player3,value_player4,rr_allocation,astar_allocation,rr_player_order,value_range
50,39,24,12,41,31,19,15,1,1,"[0, 4, 2, 3, 1]",10-50
50,39,25,34,16,12,38,48,4,4,"[0, 4, 2, 3, 1]",10-50
50,39,26,92,90,95,99,118,4,4,"[0, 4, 2, 3, 1]",40-120
50,39,27,45,96,105,65,51,2,2,"[0, 4, 2, 3, 1]",40-120
50,39,28,187,184,127,129,139,0,0,"[0, 4, 2, 3, 1]",100-200
50,39,29,374,284,315,246,355,0,0,"[0, 4, 2, 3, 1]",150-400
50,39,30,43,88,52,97,109,4,4,"[0, 4, 2, 3, 1]",40-120
50,39,31,232,211,274,348,343,4,3,"[0, 4, 2, 3, 1]",150-400
50,39,32,28,37,30,27,47,4,4,"[0, 4, 2, 3, 1]",10-50
50,39,33,45,41,50,12,24,0,2,"[0, 4, 2, 3, 1]",10-50
50,39,34,31,18,39,40,31,3,3,"[0, 4, 2, 3, 1]",10-50
50,39,35,108,194,154,121,109,1,1,"[0, 4, 2, 3, 1]",100-200
50,39,36,32,23,45,27,37,2,2,"[0, 4, 2, 3, 1]",10-50
50,39,37,39,35,45,12,30,0,2,"[0, 4, 2, 3, 1]",10-50
50,39,38,112,90,51,112,80,0,0,"[0, 4, 2, 3, 1]",40-120
50,39,39,38,33,15,32,21,0,0,"[0, 4, 2, 3, 1]",10-50
50,39,40,68,68,83,111,56,3,3,"[0, 4, 2, 3, 1]",40-120
50,39,41,147,200,122,145,112,1,1,"[0, 4, 2, 3, 1]",100-200
50,39,42,318,301,257,292,291,0,0,"[0, 4, 2, 3, 1]",150-400
50,39,43,279,322,327,277,280,2,2,"[0, 4, 2, 3, 1]",150-400
50,39,44,130,161,101,182,120,3,3,"[0, 4, 2, 3, 1]",100-200
50,39,45,19,39,17,26,39,3,4,"[0, 4, 2, 3, 1]",10-50
50,39,46,91,69,86,42,116,0,4,"[0, 4, 2, 3, 1]",40-120
50,39,47,129,190,165,199,196,3,4,"[0, 4, 2, 3, 1]",100-200
50,39,48,150,157,185,195,104,3,3,"[0, 4, 2, 3, 1]",100-200
50,39,49,99,48,70,65,77,0,0,"[0, 4, 2, 3, 1]",40-120
50,40,0,48,18,46,30,36,2,0,"[4, 2, 3, 1, 0]",10-50
50,40,1,19,25,42,33,10,0,2,"[4, 2, 3, 1, 0]",10-50
50,40,2,55,89,87,84,94,1,4,"[4, 2, 3, 1, 0]",40-120
50,40,3,41,49,119,110,67,2,2,"[4, 2, 3, 1, 0]",40-120
50,40,4,355,167,277,341,284,2,0,"[4, 2, 3, 1, 0]",150-400
50,40,5,45,34,12,33,33,0,0,"[4, 2, 3, 1, 0]",10-50
50,40,6,150,184,184,107,104,2,1,"[4, 2, 3, 1, 0]",100-200
50,40,7,163,158,124,175,141,1,3,"[4, 2, 3, 1, 0]",100-200
50,40,8,173,164,193,138,169,2,2,"[4, 2, 3, 1, 0]",100-200
50,40,9,42,25,17,32,26,4,0,"[4, 2, 3, 1, 0]",10-50
50,40,10,116,101,71,72,52,0,0,"[4, 2, 3, 1, 0]",40-120
50,40,11,116,197,173,171,177,1,1,"[4, 2, 3, 1, 0]",100-200
50,40,12,27,15,48,25,18,2,2,"[4, 2, 3, 1, 0]",10-50
50,40,13,155,198,200,120,102,1,2,"[4, 2, 3, 1, 0]",100-200
50,40,14,37,47,28,35,31,1,1,"[4, 2, 3, 1, 0]",10-50
50,40,15,102,82,56,100,58,3,3,"[4, 2, 3, 1, 0]",40-120
50,40,16,144,120,116,182,121,3,3,"[4, 2, 3, 1, 0]",100-200
50,40,17,70,42,67,67,88,0,4,"[4, 2, 3, 1, 0]",40-120
50,40,18,56,106,95,83,119,4,4,"[4, 2, 3, 1, 0]",40-120
50,40,19,57,68,109,96,83,2,2,"[4, 2, 3, 1, 0]",40-120
50,40,20,387,390,359,305,217,1,1,"[4, 2, 3, 1, 0]",150-400
50,40,21,156,372,370,354,182,2,2,"[4, 2, 3, 1, 0]",150-400
50,40,22,21,31,17,20,11,1,1,"[4, 2, 3, 1, 0]",10-50
50,40,23,292,237,253,241,373,4,4,"[4, 2, 3, 1, 0]",150-400
50,40,24,76,47,102,73,68,0,2,"[4, 2, 3, 1, 0]",40-120
50,40,25,129,123,144,110,179,4,4,"[4, 2, 3, 1, 0]",100-200
50,40,26,51,110,108,84,102,1,1,"[4, 2, 3, 1, 0]",40-120
50,40,27,185,170,162,170,132,0,0,"[4, 2, 3, 1, 0]",100-200
50,40,28,142,183,111,165,194,4,4,"[4, 2, 3, 1, 0]",100-200
50,40,29,213,306,340,310,305,4,2,"[4, 2, 3, 1, 0]",150-400
50,40,30,15,29,46,19,13,2,2,"[4, 2, 3, 1, 0]",10-50
50,40,31,60,72,97,43,119,4,4,"[4, 2, 3, 1, 0]",40-120
50,40,32,11,29,23,10,50,4,4,"[4, 2, 3, 1, 0]",10-50
50,40,33,100,101,105,179,123,4,3,"[4, 2, 3, 1, 0]",100-200
50,40,34,104,73,101,47,75,0,0,"[4, 2, 3, 1, 0]",40-120
50,40,35,174,155,178,199,176,3,3,"[4, 2, 3, 1, 0]",100-200
50,40,36,50,16,12,41,28,0,0,"[4, 2, 3, 1, 0]",10-50
50,40,37,44,29,27,35,19,3,0,"[4, 2, 3, 1, 0]",10-50
50,40,38,72,103,88,92,43,3,1,"[4, 2, 3, 1, 0]",40-120
50,40,39,373,351,281,309,361,0,0,"[4, 2, 3, 1, 0]",150-400
50,40,40,169,169,161,183,132,0,3,"[4, 2, 3, 1, 0]",100-200
50,40,41,15,25,17,41,31,3,3,"[4, 2, 3, 1, 0]",10-50
50,40,42,295,395,291,368,247,3,1,"[4, 2, 3, 1, 0]",150-400
50,40,43,18,44,14,48,22,3,3,"[4, 2, 3, 1, 0]",10-50
50,40,44,81,43,119,96,109,2,4,"[4, 2, 3, 1, 0]",40-120
50,40,45,103,73,78,98,41,3,0,"[4, 2, 3, 1, 0]",40-120
50,40,46,95,115,49,43,51,1,1,"[4, 2, 3, 1, 0]",40-120
50,40,47,40,45,39,26,46,1,4,"[4, 2, 3, 1, 0]",10-50
50,40,48,170,247,223,343,183,3,3,"[4, 2, 3, 1, 0]",150-400
50,40,49,32,20,30,17,50,4,4,"[4, 2, 3, 1, 0]",10-50
50,41,0,51,49,64,58,94,3,4,"[0, 3, 2, 4, 1]",40-120
50,41,1,108,76,47,105,73,0,3,"[0, 3, 2, 4, 1]",40-120
50,41,2,50,41,86,93,107,4,4,"[0, 3, 2, 4, 1]",40-120
50,41,3,50,35,14,24,42,0,0,"[0, 3, 2, 4, 1]",10-50
50,41,4,51,90,88,48,40,2,2,"[0, 3, 2, 4, 1]",40-120
50,41,5,22,38,23,50,45,3,3,"[0, 3, 2, 4, 1]",10-50
50,41,6,114,200,107,161,100,1,1,"[0, 3, 2, 4, 1]",100-200
50,41,7,32,11,48,49,16,3,3,"[0, 3, 2, 4, 1]",10-50
50,41,8,12,19,29,48,46,4,3,"[0, 3, 2, 4, 1]",10-50
50,41,9,189,160,171,109,174,0,0,"[0, 3, 2, 4, 1]",100-200
50,41,10,42,36,27,14,48,4,4,"[0, 3, 2, 4, 1]",10-50
50,41,11,173,132,179,130,200,4,4,"[0, 3, 2, 4, 1]",100-200
50,41,12,92,83,120,46,93,2,2,"[0, 3, 2, 4, 1]",40-120
50,41,13,42,25,29,48,39,0,3,"[0, 3, 2, 4, 1]",10-50
50,41,14,91,63,60,106,118,3,4,"[0, 3, 2, 4, 1]",40-120
50,41,15,292,155,274,362,177,3,3,"[0, 3, 2, 4, 1]",150-400
50,41,16,183,127,196,122,155,2,2,"[0, 3, 2, 4, 1]",100-200
50,41,17,212,269,333,338,193,2,3,"[0, 3, 2, 4, 1]",150-400
50,41,18,25,40,15,38,45,1,4,"[0, 3, 2, 4, 1]",10-50
50,41,19,41,118,74,103,90,1,1,"[0, 3, 2, 4, 1]",40-120
50,41,20,378,276,240,229,300,0,0,"[0, 3, 2, 4, 1]",150-400
50,41,21,154,166,182,173,132,3,2,"[0, 3, 2, 4, 1]",100-200
50,41,22,138,143,135,144,161,3,3,"[0, 3, 2, 4, 1]",100-200
50,41,23,116,73,103,62,57,0,0,"[0, 3, 2, 4, 1]",40-120
50,41,24,15,34,11,38,32,1,3,"[0, 3, 2, 4, 1]",10-50
50,41,25,41,33,25,37,23,0,3,"[0, 3, 2, 4, 1]",10-50
50,41,26,156,153,152,117,121,1,2,"[0, 3, 2, 4, 1]",100-200
50,41,27,22,48,48,35,40,1,2,"[0, 3, 2, 4, 1]",10-50
50,41,28,225,340,260,227,221,1,1,"[0, 3, 2, 4, 1]",150-400
50,41,29,92,89,95,98,69,3,3,"[0, 3, 2, 4, 1]",40-120
50,41,30,72,113,45,95,85,0,1,"[0, 3, 2, 4, 1]",40-120
50,41,31,157,174,164,166,186,0,4,"[0, 3, 2, 4, 1]",100-200
50,41,32,76,115,110,68,47,2,1,"[0, 3, 2, 4, 1]",40-120
50,41,33,107,114,71,97,101,1,1,"[0, 3, 2, 4, 1]",40-120
50,41,34,57,107,86,57,43,1,1,"[0, 3, 2, 4, 1]",40-120
50,41,35,37,23,50,41,23,2,2,"[0, 3, 2, 4, 1]",10-50
50,41,36,154,108,126,151,195,4,4,"[0, 3, 2, 4, 1]",100-200
50,41,37,171,188,125,164,135,1,1,"[0, 3, 2, 4, 1]",100-200
50,41,38,70,66,53,45,60,4,0,"[0, 3, 2, 4, 1]",40-120
50,41,39,35,12,30,46,16,3,3,"[0, 3, 2, 4, 1]",10-50
50,41,40,219,159,204,282,355,4,4,"[0, 3, 2, 4, 1]",150-400
50,41,41,38,15,38,13,42,4,4,"[0, 3, 2, 4, 1]",10-50
50,41,42,249,256,307,281,238,3,2,"[0, 3, 2, 4, 1]",150-400
50,41,43,24,19,40,13,11,2,2,"[0, 3, 2, 4, 1]",10-50
50,41,44,82,118,50,96,106,4,1,"[0, 3, 2, 4, 1]",40-120
50,41,45,110,140,117,136,159,4,4,"[0, 3, 2, 4, 1]",100-200
50,41,46,385,334,150,370,211,0,0,"[0, 3, 2, 4, 1]",150-400
50,41,47,315,289,238,180,179,2,0,"[0, 3, 2, 4, 1]",150-400
50,41,48,12,10,40,33,37,2,2,"[0, 3, 2, 4, 1]",10-50
50,41,49,141,101,173,120,107,2,2,"[0, 3, 2, 4, 1]",100-200
50,42,0,49,39,38,44,46,0,0,"[1, 4, 2, 0, 3]",10-50
50,42,1,119,132,153,153,183,3,3,"[1, 4, 2, 0, 3]",100-200
50,42,2,98,64,75,41,91,0,0,"[1, 4, 2, 0, 3]",40-120
50,42,3,20,22,18,39,18,0,0,"[1, 4, 2, 0, 3]",10-50
50,42,4,108,59,117,40,102,2,2,"[1, 4, 2, 0, 3]",40-120
50,42,5,45,35,30,33,41,4,4,"[1, 4, 2, 0, 3]",10-50
50,42,6,154,251,377,245,285,2,2,"[1, 4, 2, 0, 3]",150-400
50,42,7,48,32,32,42,28,3,3,"[1, 4, 2, 0, 3]",10-50
50,42,8,13,50,48,24,27,1,1,"[1, 4, 2, 0, 3]",10-50
50,42,9,114,61,63,120,85,0,0,"[1, 4, 2, 0, 3]",40-120
50,42,10,109,57,116,88,83,2,2,"[1, 4, 2, 0, 3]",40-120
50,42,11,103,173,163,168,102,3,3,"[1, 4, 2, 0, 3]",100-200
50,42,12,52,119,71,71,58,1,1,"[1, 4, 2, 0, 3]",40-120
50,42,13,61,79,113,95,46,1,1,"[1, 4, 2, 0, 3]",40-120
50,42,14,61,82,119,119,84,2,2,"[1, 4, 2, 0, 3]",40-120
50,42,15,75,70,65,46,107,3,3,"[1, 4, 2, 0, 3]",40-120
50,42,16,193,111,140,125,138,0,0,"[1, 4, 2, 0, 3]",100-200
50,42,17,118,55,56,78,119,4,4,"[1, 4, 2, 0, 3]",40-120
50,42,18,23,42,19,25,22,1,1,"[1, 4, 2, 0, 3]",10-50
50,42,19,141,200,192,182,188,1,1,"[1, 4, 2, 0, 3]",100-200
50,42,20,128,198,172,141,183,1,1,"[1, 4, 2, 0, 3]",100-200
50,42,21,109,63,103,67,111,4,4,"[1, 4, 2, 0, 3]",40-120
50,42,22,193,189,291,195,306,4,4,"[1, 4, 2, 0, 3]",150-400
50,42,23,274,216,176,169,252,1,1,"[1, 4, 2, 0, 3]",150-400
50,42,24,216,338,238,398,296,1,1,"[1, 4, 2, 0, 3]",150-400
50,42,25,20,12,44,31,19,3,3,"[1, 4, 2, 0, 3]",10-50
50,42,26,12,37,33,38,22,1,1,"[1, 4, 2, 0, 3]",10-50
50,42,27,113,59,71,95,66,0,0,"[1, 4, 2, 0, 3]",40-120
50,42,28,159,105,144,102,169,0,0,"[1, 4, 2, 0, 3]",100-200
50,42,29,167,169,189,200,120,3,3,"[1, 4, 2, 0, 3]",100-200
50,42,30,42,32,25,26,25,0,0,"[1, 4, 2, 0, 3]",10-50
50,42,31,104,99,102,111,84,3,3,"[1, 4, 2, 0, 3]",40-120
50,42,32,56,119,108,108,95,1,1,"[1, 4, 2, 0, 3]",40-120
50,42,33,173,127,152,184,181,0,0,"[1, 4, 2, 0, 3]",100-200
50,42,34,22,26,49,12,27,2,2,"[1, 4, 2, 0, 3]",10-50
50,42,35,91,85,103,84,119,4,4,"[1, 4, 2, 0, 3]",40-120
50,42,36,36,22,22,35,35,4,4,"[1, 4, 2, 0, 3]",10-50
50,42,37,39,14,33,40,33,3,3,"[1, 4, 2, 0, 3]",10-50
50,42,38,169,111,128,177,200,4,4,"[1, 4, 2, 0, 3]",100-200
50,42,39,17,26,49,28,13,2,2,"[1, 4, 2, 0, 3]",10-50
50,42,40,169,171,180,127,100,2,2,"[1, 4, 2, 0, 3]",100-200
50,42,41,141,106,124,100,189,4,4,"[1, 4, 2, 0, 3]",100-200
50,42,42,40,41,13,26,50,4,4,"[1, 4, 2, 0, 3]",10-50
50,42,43,290,151,157,235,282,0,0,"[1, 4, 2, 0, 3]",150-400
50,42,44,15,22,46,13,13,2,2,"[1, 4, 2, 0, 3]",10-50
50,42,45,96,94,79,112,99,3,3,"[1, 4, 2, 0, 3]",40-120
50,42,46,255,243,211,338,308,4,4,"[1, 4, 2, 0, 3]",150-400
50,42,47,121,187,198,179,145,2,2,"[1, 4, 2, 0, 3]",100-200
50,42,48,157,281,337,381,177,3,3,"[1, 4, 2, 0, 3]",150-400
50,42,49,175,191,233,250,198,2,2,"[1, 4, 2, 0, 3]",150-400
50,43,0,42,11,43,33,16,0,2,"[3, 0, 2, 1, 4]",10-50
50,43,1,104,98,81,68,47,2,0,"[3, 0, 2, 1, 4]",40-120
50,43,2,24,45,48,34,36,2,2,"[3, 0, 2, 1, 4]",10-50
50,43,3,39,45,44,40,36,0,2,"[3, 0, 2, 1, 4]",10-50
50,43,4,175,172,117,108,133,4,0,"[3, 0, 2, 1, 4]",100-200
50,43,5,35,36,34,13,49,4,4,"[3, 0, 2, 1, 4]",10-50
50,43,6,14,10,40,20,35,4,2,"[3, 0, 2, 1, 4]",10-50
50,43,7,36,26,33,22,23,1,0,"[3, 0, 2, 1, 4]",10-50
50,43,8,248,212,384,333,188,2,2,"[3, 0, 2, 1, 4]",150-400
50,43,9,364,289,153,210,167,0,0,"[3, 0, 2, 1, 4]",150-400
50,43,10,60,112,65,62,67,1,1,"[3, 0, 2, 1, 4]",40-120
50,43,11,114,47,92,98,95,3,0,"[3, 0, 2, 1, 4]",40-120
50,43,12,147,117,156,158,189,4,4,"[3, 0, 2, 1, 4]",100-200
50,43,13,65,113,70,92,67,1,1,"[3, 0, 2, 1, 4]",40-120
50,43,14,40,20,25,50,48,4,3,"[3, 0, 2, 1, 4]",10-50
50,43,15,184,121,129,188,128,3,3,"[3, 0, 2, 1, 4]",100-200
50,43,16,41,100,91,99,58,3,3,"[3, 0, 2, 1, 4]",40-120
50,43,17,103,177,156,155,177,1,1,"[3, 0, 2, 1, 4]",100-200
50,43,18,10,45,19,42,32,1,3,"[3, 0, 2, 1, 4]",10-50
50,43,19,25,44,48,42,32,2,2,"[3, 0, 2, 1, 4]",10-50
50,43,20,36,48,17,40,20,1,1,"[3, 0, 2, 1, 4]",10-50
50,43,21,174,337,257,155,300,2,1,"[3, 0, 2, 1, 4]",150-400
50,43,22,58,61,81,58,99,2,4,"[3, 0, 2, 1, 4]",40-120
50,43,23,156,188,158,197,118,3,3,"[3, 0, 2, 1, 4]",100-200
50,43,24,146,200,159,112,100,1,1,"[3, 0, 2, 1, 4]",100-200
50,43,25,180,180,189,176,128,0,2,"[3, 0, 2, 1, 4]",100-200
50,43,26,150,287,348,383,399,3,4,"[3, 0, 2, 1, 4]",150-400
50,43,27,105,115,77,43,62,0,1,"[3, 0, 2, 1, 4]",40-120
50,43,28,84,83,51,92,46,3,3,"[3, 0, 2, 1, 4]",40-120
50,43,29,23,36,38,47,11,3,3,"[3, 0, 2, 1, 4]",10-50
50,43,30,326,151,292,216,247,0,0,"[3, 0, 2, 1, 4]",150-400
50,43,31,42,118,97,53,40,1,1,"[3, 0, 2, 1, 4]",40-120
50,43,32,64,58,40,73,49,3,3,"[3, 0, 2, 1, 4]",40-120
50,43,33,76,44,44,57,51,0,0,"[3, 0, 2, 1, 4]",40-120
50,43,34,119,116,110,74,51,0,0,"[3, 0, 2, 1, 4]",40-120
50,43,35,36,14,16,21,34,4,0,"[3, 0, 2, 1, 4]",10-50
50,43,36,191,146,103,184,168,0,3,"[3, 0, 2, 1, 4]",100-200
50,43,37,208,276,286,176,386,4,4,"[3, 0, 2, 1, 4]",150-400
50,43,38,142,185,169,147,198,1,4,"[3, 0, 2, 1, 4]",100-200
50,43,39,41,56,55,95,101,4,3,"[3, 0, 2, 1, 4]",40-120
50,43,40,119,75,100,87,105,4,0,"[3, 0, 2, 1, 4]",40-120
50,43,41,29,34,13,48,13,3,3,"[3, 0, 2, 1, 4]",10-50
50,43,42,12,23,50,31,30,2,2,"[3, 0, 2, 1, 4]",10-50
50,43,43,37,35,12,41,11,0,3,"[3, 0, 2, 1, 4]",10-50
50,43,44,212,343,179,260,229,1,1,"[3, 0, 2, 1, 4]",150-400
50,43,45,81,45,111,97,47,2,2,"[3, 0, 2, 1, 4]",40-120
50,43,46,100,161,133,152,199,4,4,"[3, 0, 2, 1, 4]",100-200
50,43,47,113,161,183,172,114,2,2,"[3, 0, 2, 1, 4]",100-200
50,43,48,269,153,276,299,157,3,3,"[3, 0, 2, 1, 4]",150-400
50,43,49,161,129,194,187,155,2,2,"[3, 0, 2, 1, 4]",100-200
50,44,0,184,128,112,197,191,4,4,"[3, 2, 0, 1, 4]",100-200
50,44,1,84,62,103,47,60,2,2,"[3, 2, 0, 1, 4]",40-120
50,44,2,41,43,11,19,28,1,1,"[3, 2, 0, 1, 4]",10-50
50,44,3,97,48,72,82,65,3,0,"[3, 2, 0, 1, 4]",40-120
50,44,4,313,226,306,398,227,3,3,"[3, 2, 0, 1, 4]",150-400
50,44,5,63,58,71,74,48,3,2,"[3, 2, 0, 1, 4]",40-120
50,44,6,154,103,145,100,146,0,0,"[3, 2, 0, 1, 4]",100-200
50,44,7,74,85,56,56,58,0,1,"[3, 2, 0, 1, 4]",40-120
50,44,8,104,62,98,44,58,2,0,"[3, 2, 0, 1, 4]",40-120
50,44,9,42,16,35,26,27,2,0,"[3, 2, 0, 1, 4]",10-50
50,44,10,24,10,16,40,28,3,3,"[3, 2, 0, 1, 4]",10-50
50,44,11,35,48,33,40,28,1,1,"[3, 2, 0, 1, 4]",10-50
50,44,12,119,93,57,107,66,0,0,"[3, 2, 0, 1, 4]",40-120
50,44,13,229,306,371,296,210,2,2,"[3, 2, 0, 1, 4]",150-400
50,44,14,147,167,152,171,116,1,1,"[3, 2, 0, 1, 4]",100-200
50,44,15,100,106,63,82,94,1,1,"[3, 2, 0, 1, 4]",40-120
50,44,16,370,295,151,168,281,0,0,"[3, 2, 0, 1, 4]",150-400
50,44,17,311,251,242,320,205,0,3,"[3, 2, 0, 1, 4]",150-400
50,44,18,29,21,28,38,12,3,3,"[3, 2, 0, 1, 4]",10-50
50,44,19,168,127,184,106,199,4,4,"[3, 2, 0, 1, 4]",100-200
50,44,20,37,24,20,42,49,4,4,"[3, 2, 0, 1, 4]",10-50
50,44,21,116,111,172,179,176,3,4,"[3, 2, 0, 1, 4]",100-200
50,44,22,12,12,24,17,47,4,4,"[3, 2, 0, 1, 4]",10-50
50,44,23,199,184,353,154,381,4,4,"[3, 2, 0, 1, 4]",150-400
50,44,24,154,143,101,159,118,1,0,"[3, 2, 0, 1, 4]",100-200
50,44,25,22,30,22,12,32,1,4,"[3, 2, 0, 1, 4]",10-50
50,44,26,62,78,94,115,74,3,3,"[3, 2, 0, 1, 4]",40-120
50,44,27,132,143,160,160,190,4,4,"[3, 2, 0, 1, 4]",100-200
50,44,28,57,109,100,110,42,2,1,"[3, 2, 0, 1, 4]",40-120
50,44,29,355,348,289,292,165,1,1,"[3, 2, 0, 1, 4]",150-400
50,44,30,174,158,396,336,316,2,2,"[3, 2, 0, 1, 4]",150-400
50,44,31,30,21,47,30,25,2,2,"[3, 2, 0, 1, 4]",10-50
50,44,32,112,87,69,46,91,4,0,"[3, 2, 0, 1, 4]",40-120
50,44,33,21,27,10,13,10,4,1,"[3, 2, 0, 1, 4]",10-50
50,44,34,179,138,194,106,105,2,2,"[3, 2, 0, 1, 4]",100-200
50,44,35,41,70,54,44,65,1,1,"[3, 2, 0, 1, 4]",40-120
50,44,36,132,160,173,200,148,3,3,"[3, 2, 0, 1, 4]",100-200
50,44,37,62,77,79,114,97,3,3,"[3, 2, 0, 1, 4]",40-120
50,44,38,233,208,276,369,355,3,3,"[3, 2, 0, 1, 4]",150-400
50,44,39,177,157,193,122,147,2,2,"[3, 2, 0, 1, 4]",100-200
50,44,40,23,39,14,14,48,4,4,"[3, 2, 0, 1, 4]",10-50
50,44,41,47,26,19,27,32,0,0,"[3, 2, 0, 1, 4]",10-50
50,44,42,104,72,62,97,103,4,4,"[3, 2, 0, 1, 4]",40-120
50,44,43,117,110,79,102,101,0,1,"[3, 2, 0, 1, 4]",40-120
50,44,44,54,112,78,44,59,1,1,"[3, 2, 0, 1, 4]",40-120
50,44,45,33,14,35,25,15,0,2,"[3, 2, 0, 1, 4]",10-50
50,44,46,50,29,23,37,39,0,0,"[3, 2, 0, 1, 4]",10-50
50,44,47,35,43,48,13,13,2,2,"[3, 2, 0, 1, 4]",10-50
50,44,48,188,190,170,111,175,1,1,"[3, 2, 0, 1, 4]",100-200
50,44,49,199,164,104,148,141,0,0,"[3, 2, 0, 1, 4]",100-200
50,45,0,67,79,57,119,88,3,3,"[1, 4, 0, 3, 2]",40-120
50,45,1,27,15,29,24,43,4,4,"[1, 4, 0, 3, 2]",10-50
50,45,2,61,104,107,112,86,2,2,"[1, 4, 0, 3, 2]",40-120
50,45,3,52,110,46,51,54,1,1,"[1, 4, 0, 3, 2]",40-120
50,45,4,175,135,157,110,197,4,4,"[1, 4, 0, 3, 2]",100-200
50,45,5,327,298,153,340,300,4,0,"[1, 4, 0, 3, 2]",150-400
50,45,6,109,198,145,153,172,1,1,"[1, 4, 0, 3, 2]",100-200
50,45,7,71,100,100,108,73,2,1,"[1, 4, 0, 3, 2]",40-120
50,45,8,100,105,69,46,97,0,1,"[1, 4, 0, 3, 2]",40-120
50,45,9,399,347,313,319,300,1,0,"[1, 4, 0, 3, 2]",150-400
50,45,10,114,46,48,45,114,4,4,"[1, 4, 0, 3, 2]",40-120
50,45,11,20,34,31,13,20,2,1,"[1, 4, 0, 3, 2]",10-50
50,45,12,271,199,244,372,384,4,4,"[1, 4, 0, 3, 2]",150-400
50,45,13,13,16,36,29,40,3,4,"[1, 4, 0, 3, 2]",10-50
50,45,14,49,21,14,29,22,0,0,"[1, 4, 0, 3, 2]",10-50
50,45,15,93,64,69,95,60,2,0,"[1, 4, 0, 3, 2]",40-120
50,45,16,82,46,112,50,79,2,2,"[1, 4, 0, 3, 2]",40-120
50,45,17,49,25,27,43,24,0,0,"[1, 4, 0, 3, 2]",10-50
50,45,18,173,170,158,119,140,0,0,"[1, 4, 0, 3, 2]",100-200
50,45,19,147,164,108,192,110,1,3,"[1, 4, 0, 3, 2]",100-200
50,45,20,135,187,108,200,154,3,1,"[1, 4, 0, 3, 2]",100-200
50,45,21,173,133,175,184,179,2,4,"[1, 4, 0, 3, 2]",100-200
50,45,22,36,13,44,15,32,2,2,"[1, 4, 0, 3, 2]",10-50
50,45,23,42,48,43,44,47,3,1,"[1, 4, 0, 3, 2]",10-50
50,45,24,104,83,72,54,72,0,0,"[1, 4, 0, 3, 2]",40-120
50,45,25,86,47,92,103,57,3,2,"[1, 4, 0, 3, 2]",40-120
50,45,26,158,175,128,167,102,0,1,"[1, 4, 0, 3, 2]",100-200
50,45,27,309,206,392,277,226,2,2,"[1, 4, 0, 3, 2]",150-400
50,45,28,75,98,54,42,64,1,1,"[1, 4, 0, 3, 2]",40-120
50,45,29,61,44,93,109,41,3,3,"[1, 4, 0, 3, 2]",40-120
50,45,30,372,216,383,313,376,0,2,"[1, 4, 0, 3, 2]",150-400
50,45,31,199,166,255,393,265,3,3,"[1, 4, 0, 3, 2]",150-400
50,45,32,264,284,177,219,188,0,1,"[1, 4, 0, 3, 2]",150-400
50,45,33,26,38,28,33,49,4,4,"[1, 4, 0, 3, 2]",10-50
50,45,34,16,47,40,42,25,1,1,"[1, 4, 0, 3, 2]",10-50
50,45,35,41,36,41,14,22,2,2,"[1, 4, 0, 3, 2]",10-50
50,45,36,143,119,114,156,135,4,0,"[1, 4, 0, 3, 2]",100-200
50,45,37,101,106,154,195,124,3,3,"[1, 4, 0, 3, 2]",100-200
50,45,38,111,112,175,196,135,3,3,"[1, 4, 0, 3, 2]",100-200
50,45,39,15,42,12,34,40,1,1,"[1, 4, 0, 3, 2]",10-50
50,45,40,28,49,50,43,42,1,2,"[1, 4, 0, 3, 2]",10-50
50,45,41,86,91,82,41,101,4,4,"[1, 4, 0, 3, 2]",40-120
50,45,42,327,308,266,357,296,1,3,"[1, 4, 0, 3, 2]",150-400
50,45,43,144,138,182,150,113,2,2,"[1, 4, 0, 3, 2]",100-200
50,45,44,99,69,91,58,87,0,0,"[1, 4, 0, 3, 2]",40-120
50,45,45,46,22,21,15,25,0,0,"[1, 4, 0, 3, 2]",10-50
50,45,46,19,25,39,19,44,4,4,"[1, 4, 0, 3, 2]",10-50
50,45,47,39,34,44,36,23,3,2,"[1, 4, 0, 3, 2]",10-50
50,45,48,158,184,153,105,197,1,4,"[1, 4, 0, 3, 2]",100-200
50,45,49,62,91,79,92,93,4,4,"[1, 4, 0, 3, 2]",40-120
50,46,0,163,186,192,103,104,2,2,"[4, 0, 2, 1, 3]",100-200
50,46,1,111,134,187,106,143,4,2,"[4, 0, 2, 1, 3]",100-200
50,46,2,96,110,102,81,40,2,1,"[4, 0, 2, 1, 3]",40-120
50,46,3,16,11,25,14,46,4,4,"[4, 0, 2, 1, 3]",10-50
50,46,4,200,206,169,208,339,4,4,"[4, 0, 2, 1, 3]",150-400
50,46,5,316,323,243,185,285,0,1,"[4, 0, 2, 1, 3]",150-400
50,46,6,96,47,43,106,88,3,3,"[4, 0, 2, 1, 3]",40-120
50,46,7,186,148,180,197,128,3,3,"[4, 0, 2, 1, 3]",100-200
50,46,8,165,249,200,242,217,2,1,"[4, 0, 2, 1, 3]",150-400
50,46,9,313,187,330,341,227,3,2,"[4, 0, 2, 1, 3]",150-400
50,46,10,48,50,22,21,12,1,1,"[4, 0, 2, 1, 3]",10-50
50,46,11,109,64,90,84,49,0,0,"[4, 0, 2, 1, 3]",40-120
50,46,12,31,33,35,17,18,1,2,"[4, 0, 2, 1, 3]",10-50
50,46,13,48,115,93,101,62,1,1,"[4, 0, 2, 1, 3]",40-120
